403,0,1
404,0,1
405,0,1
406,0,1
407,0,1
408,0,1
409,0,1
410,1,0
411,1,0
412,1,0
413,0,1
414,0,1
415,0,1
416,1,0
417,1,0
418,0,1
419,0,1
420,0,1
421,0,1
422,0,1
423,1,0
424,0,1
425,0,1
426,0,1
427,0,1
428,0,1
429,1,0
430,0,1
431,0,1
432,0,1
433,0,1
434,0,1
435,0,1
436,0,1
437,0,1
438,0,1
439,0,1
440,0,1
441,0,1
442,1,0
443,0,1
444,0,1
445,0,1
446,1,0
447,0,0
448,0,1
449,0,1
450,0,1
451,0,1
452,0,1
453,1,0
454,0,1
455,0,1
456,0,1
457,0,1
458,0,1
459,0,1
460,0,1
461,1,0
462,0,1
463,1,0
464,0,1
465,0,1
466,0,1
467,0,1
468,1,0
469,0,1
470,0,1
471,0,1
472,1,0
473,1,0
474,0,1
475,0,1
476,0,1
477,0,1
478,0,1
479,0,1
480,0,1
481,0,1
482,0,1
483,0,1
484,0,1
485,0,1
486,0,1
487,0,1
488,0,1
489,0,1
490,0,1
491,0,1
492,1,0
493,0,1
494,0,1
495,0,1
496,0,1
497,1,0
498,1,0
499,1,0
500,0,1
501,0,1
502,0,1
503,1,0
504,0,1
505,0,1
506,0,1
507,0,1
508,0,1
509,0,1
510,0,1
511,0,1
512,0,1
513,0,1
514,0,1
515,0,1
516,0,1
517,0,1
518,0,1
519,0,1
520,0,1
521,1,0
522,0,1
523,0,1
524,1,0
525,0,1
526,0,1
527,0,0
528,1,0
529,0,1
530,0,1
531,0,1
532,0,1
533,0,1
534,0,1
535,0,1
536,0,1
537,1,0
538,0,1
539,0,1
540,0,1
541,0,1
542,1,0
543,0,1
544,0,1
545,0,1
546,0,1
547,1,0
548,1,0
549,0,1
550,0,1
551,0,1
552,0,1
553,1,0
554,0,1
555,1,0
556,0,1
557,0,1
558,0,1
559,0,1
560,1,0
561,0,1
562,0,1
563,0,1
564,1,0
565,1,0
566,1,0
567,1,0
568,0,1
569,0,1
570,0,1
571,1,0
572,1,0
573,0,1
574,1,0
575,0,1
576,1,0
577,1,0
578,0,1
579,0,1
580,1,0
581,0,1
582,0,1
583,0,1
584,1,0
585,0,1
586,1,0
587,1,0
588,0,1
589,0,1
590,1,0
591,1,0
592,0,1
593,0,1
594,0,1
595,1,0
596,0,1
597,0,1
598,0,1
599,1,0
600,0,1
601,0,0
602,0,0
603,0,1
604,0,1
605,0,1
606,0,1
607,0,0
608,0,1
609,0,1
610,0,1
611,0,1
612,1,0
613,1,0
614,0,1
615,1,0
616,1,0
617,0,1
618,0,1
619,0,1
620,0,1
621,1,0
622,0,1
623,1,0
624,1,0
625,0,1
626,0,1
627,0,1
628,0,1
629,1,0
630,0,1
631,0,1
632,0,1
633,0,1
634,0,1
635,1,0
636,1,0
637,0,1
638,0,0
639,0,1
640,1,0
641,1,0
642,0,1
643,0,1
644,0,1
645,0,1
646,0,1
647,0,1
648,1,0
649,0,1
650,1,0
651,0,1
652,1,0
653,0,1
654,0,1
655,0,1
656,0,1
657,0,1
658,0,1
659,1,0
660,1,0
661,0,1
662,0,1
663,1,0
664,0,1
665,0,1
666,0,1
667,1,0
668,0,0
669,0,1
670,0,1
671,0,1
672,1,0
673,0,1
674,0,0
675,0,1
676,0,1
677,0,1
678,0,1
679,1,0
680,0,1
681,0,1
682,0,1
683,0,1
684,0,1
685,1,0
686,1,0
687,0,1
688,0,1
689,1,0
690,0,1
691,1,0
692,0,1
693,1,0
694,0,1
695,0,1
696,0,1
697,1,0
698,0,1
699,0,1
700,0,1
701,0,1
702,1,0
703,1,0
704,1,0
705,1,0
706,0,1
707,1,0
708,0,1
709,1,0
710,1,0
711,1,0
712,0,1
713,1,0
714,1,0
715,0,1
716,1,0
717,1,0
718,1,0
719,1,0
720,1,0
721,0,1
722,0,1
723,0,1
724,0,1
725,0,1
726,0,1
727,0,1
728,1,0
729,0,1
730,0,1
731,0,1
732,1,0
733,0,0
734,0,0
735,0,1
736,0,0
737,1,0
738,0,1
739,1,0
740,1,0
741,1,0
742,1,0
743,1,0
744,0,1
745,1,0
746,1,0
747,0,1
748,0,1
749,1,0
750,0,1
751,1,0
752,0,1
753,1,0
754,1,0
755,1,0
756,1,0
757,1,0
758,0,0
759,1,0
760,0,1
761,0,1
762,0,1
763,0,1
764,1,0
765,1,0
766,0,1
767,0,1
768,1,0
769,0,1
770,1,0
771,0,1
772,1,0
773,0,1
774,0,1
775,0,1
776,0,1
777,0,1
778,1,0
779,1,0
780,1,0
781,1,0
782,1,0
783,1,0
784,0,0
785,0,1
786,1,0
787,1,0
788,1,0
789,1,0
790,1,0
791,1,0
792,1,0
793,1,0
794,1,0
795,1,0
796,0,1
797,0,1
798,1,0
799,1,0
800,1,0
801,1,0
802,0,1
803,0,1
804,0,1
805,1,0
806,0,1
807,1,0
808,1,0
809,1,0
810,0,1
811,1,0
812,0,0
813,1,0
814,1,0
815,1,0
816,0,1
817,1,0
818,0,1
819,1,0
820,1,0
821,1,0
822,1,0
823,1,0
824,1,0
825,0,1
826,1,0
827,1,0
828,1,0
829,0,1
830,0,0
831,0,1
832,0,1
833,0,1
834,0,1
835,1,0
836,1,0
837,1,0
838,1,0
839,0,1
840,0,1
841,0,0
842,1,0
843,1,0
844,1,0
845,1,0
846,0,1
847,0,1
848,1,0
849,0,1
850,0,1
851,1,0
852,1,0
853,1,0
854,1,0
855,1,0
856,0,1
857,0,1
858,0,1
859,0,1
860,0,1
861,1,0
862,0,1
863,0,1
864,0,1
865,0,1
866,0,1
867,1,0
868,0,1
869,0,1
870,0,1
871,1,0
872,1,0
873,0,1
874,0,1
875,0,0
876,0,1
877,0,1
878,0,1
879,0,1
880,1,0
881,0,1
882,1,0
883,0,1
884,1,0
885,1,0
886,1,0
887,0,1
888,0,1
889,0,1
890,1,0
891,0,1
892,0,1
893,0,1
894,0,1
895,0,1
896,0,1
897,1,0
898,0,1
899,1,0
900,0,1
901,0,1
902,0,1
903,0,1
904,0,1
905,0,1
906,0,1
907,1,0
908,1,0
909,0,1
910,1,0
911,1,0
912,0,1
913,0,1
914,0,1
915,0,1
916,1,0
917,0,1
918,1,0
919,1,0
920,1,0
921,0,1
922,0,1
923,1,0
924,0,1
925,1,0
926,0,1
927,0,1
928,0,1
929,0,1
930,0,1
931,0,1
932,0,1
933,1,0
934,0,1
935,0,1
936,0,1
937,1,0
938,1,0
939,0,1
940,0,1
941,1,0
942,0,1
943,0,1
944,0,1
945,0,1
946,1,0
947,1,0
948,0,1
949,0,1
950,0,1
951,0,1
952,0,1
953,1,0
954,1,0
955,0,1
956,0,1
957,0,1
958,0,1
959,1,0
960,0,1
961,0,1
962,0,1
963,0,1
964,0,1
965,1,0
966,0,1
967,1,0
968,0,1
969,0,1
970,0,1
971,0,1
972,1,0
973,0,1
974,1,0
975,0,1
976,0,1
977,0,1
978,0,1
979,0,1
980,0,1
981,0,1
982,1,0
983,1,0
984,0,1
985,0,1
986,0,1
987,0,1
988,0,1
989,1,0
990,0,1
991,0,0
992,0,1
993,1,0
994,1,0
995,0,1
996,0,1
997,0,1
998,0,1
999,1,0
1000,1,0
1001,1,0
1002,1,0
1003,0,1
1004,1,0
1005,0,1
1006,0,1
1007,0,1
1008,0,1
1009,1,0
1010,0,1
1011,0,1
1012,1,0
1013,0,1
1014,0,1
1015,0,1
1016,0,1
1017,1,0
1018,1,0
1019,0,1
1020,0,1
1021,0,1
1022,0,1
1023,1,0
1024,1,0
1025,0,1
1026,0,1
1027,0,1
1028,1,0
1029,0,1
1030,0,1
1031,0,1
1032,0,1
1033,0,1
1034,1,0
1035,0,1
1036,1,0
1037,0,1
1038,1,0
1039,1,0
1040,1,0
1041,0,1
1042,0,1
1043,1,0
1044,0,1
1045,0,1
1046,1,0
1047,1,0
1048,0,1
1049,0,1
1050,0,1
1051,0,1
1052,0,1
1053,0,1
1054,0,1
1055,1,0
1056,1,0
1057,0,1
1058,0,1
1059,0,1
1060,1,0
1061,0,1
1062,0,1
1063,1,0
1064,0,1
1065,1,0
1066,0,1
1067,1,0
1068,0,1
1069,1,0
1070,0,1
1071,0,1
1072,0,0
1073,0,1
1074,0,1
1075,0,1
1076,1,0
1077,0,1
1078,0,1
1079,1,0
1080,0,0
1081,0,1
1082,0,1
1083,0,1
1084,0,1
1085,0,1
1086,0,1
1087,0,1
1088,0,1
1089,0,1
1090,0,1
1091,0,0
1092,1,0
1093,0,1
1094,1,0
1095,0,1
1096,0,1
1097,0,1
1098,0,1
1099,0,1
1100,0,1
1101,0,0
1102,0,1
1103,1,0
1104,0,1
1105,0,1
1106,0,1
1107,0,1
1108,0,1
1109,0,1
1110,0,1
1111,0,1
1112,0,1
1113,0,1
1114,0,1
1115,0,1
1116,0,1
1117,1,0
1118,0,1
1119,1,0
1120,0,1
1121,0,1
1122,0,1
1123,0,1
1124,1,0
1125,1,0
1126,0,1
1127,1,0
1128,0,1
1129,0,1
1130,1,0
1131,0,1
1132,0,1
1133,1,0
1134,1,0
1135,0,1
1136,0,1
1137,1,0
1138,0,1
1139,0,1
1140,1,0
1141,1,0
1142,1,0
1143,0,1
1144,0,1
1145,1,0
1146,0,1
1147,0,1
1148,1,0
1149,1,0
1150,1,0
1151,0,1
1152,0,1
1153,0,1
1154,0,1
1155,1,0
1156,1,0
1157,1,0
1158,0,1
1159,0,1
1160,0,1
1161,0,1
1162,1,0
1163,0,1
1164,0,1
1165,0,1
1166,0,1
1167,0,1
1168,0,1
1169,1,0
1170,0,1
1171,0,1
1172,0,1
1173,1,0
1174,1,0
1175,0,1
1176,0,1
1177,0,1
1178,0,1
1179,0,1
1180,0,1
1181,1,0
1182,1,0
1183,0,1
1184,0,1
1185,0,1
1186,0,1
1187,0,1
1188,0,1
1189,0,1
1190,0,1
1191,1,0
1192,1,0
1193,0,1
1194,1,0
1195,0,1
1196,1,0
1197,1,0
1198,1,0
1199,0,1
1200,1,0
1201,1,0
1202,0,1
1203,0,1
1204,1,0
1205,0,1
1206,0,1
1207,0,1
1208,1,0
1209,0,1
1210,0,0
1211,1,0
1212,1,0
1213,0,1
1214,1,0
1215,1,0
1216,0,1
1217,0,1
1218,0,1
1219,0,1
1220,1,0
1221,0,1
1222,0,1
1223,0,1
1224,0,1
1225,0,1
1226,0,1
1227,0,1
1228,1,0
1229,0,1
1230,0,1
1231,0,1
1232,0,1
1233,1,0
1234,1,0
1235,1,0
1236,0,1
1237,1,0
1238,0,1
1239,0,1
1240,1,0
1241,0,1
1242,0,1
1243,1,0
1244,0,1
1245,0,1
1246,0,1
1247,0,1
1248,0,1
1249,0,1
1250,0,1
1251,0,1
1252,0,1
1253,1,0
1254,1,0
1255,1,0
1256,0,1
1257,1,0
1258,0,1
1259,0,1
1260,0,1
1261,0,1
1262,0,1
1263,0,1
1264,0,1
1265,0,1
1266,1,0
1267,0,1
1268,0,0
1269,0,1
1270,1,0
1271,1,0
1272,0,1
1273,1,0
1274,1,0
1275,0,1
1276,1,0
1277,0,1
1278,0,1
1279,0,1
1280,0,1
1281,0,1
1282,0,1
1283,0,1
1284,1,0
1285,1,0
1286,0,1
1287,1,0
1288,0,1
1289,1,0
1290,1,0
1291,0,1
1292,0,1
1293,0,1
1294,0,1
1295,1,0
1296,0,1
1297,0,1
1298,0,1
1299,0,1
1300,0,1
1301,0,1
1302,0,1
1303,1,0
1304,0,1
1305,0,1
1306,0,1
1307,0,1
1308,0,1
1309,1,0
1310,0,1
1311,0,1
1312,1,0
1313,0,1
1314,0,1
1315,1,0
1316,0,1
1317,0,1
1318,0,1
1319,1,0
1320,0,1
1321,1,0
1322,0,1
1323,0,1
1324,1,0
1325,0,1
1326,1,0
1327,1,0
1328,0,1
1329,1,0
1330,1,0
1331,1,0
1332,0,1
1333,0,1
1334,0,1
1335,1,0
1336,1,0
1337,0,1
1338,0,1
1339,1,0
1340,0,1
1341,0,1
1342,1,0
1343,0,1
1344,0,1
1345,0,1
1346,0,1
1347,0,1
1348,0,1
1349,0,1
1350,0,1
1351,0,1
1352,0,1
1353,0,1
1354,0,1
1355,0,1
1356,0,1
1357,0,1
1358,1,0
1359,0,1
1360,0,1
1361,0,1
1362,0,1
1363,0,1
1364,0,1
1365,1,0
1366,0,1
1367,0,1
1368,0,1
1369,0,1
1370,1,0
1371,0,1
1372,1,0
1373,0,1
1374,0,1
1375,0,1
1376,1,0
1377,0,1
1378,1,0
1379,0,1
1380,1,0
1381,1,0
1382,0,1
1383,1,0
1384,1,0
1385,0,1
1386,0,1
1387,0,1
1388,0,1
1389,0,1
1390,0,1
1391,0,1
1392,0,1
1393,0,1
1394,1,0
1395,1,0
1396,1,0
1397,1,0
1398,1,0
1399,0,1
1400,1,0
1401,0,1
1402,1,0
1403,1,0
1404,0,1
1405,1,0
1406,0,1
1407,0,1
1408,0,1
1409,0,1
1410,0,1
1411,1,0
1412,0,1
1413,1,0
1414,0,0
1415,0,1
1416,0,1
1417,1,0
1418,0,1
1419,1,0
1420,0,1
1421,0,1
1422,0,1
1423,1,0
1424,0,1
1425,1,0
1426,0,1
1427,1,0
1428,0,1
1429,0,1
1430,0,1
1431,0,1
1432,0,1
1433,1,0
1434,1,0
1435,0,1
1436,0,1
1437,1,0
1438,0,1
1439,0,1
1440,1,0
1441,1,0
1442,1,0
1443,0,1
1444,0,1
1445,1,0
1446,1,0
1447,1,0
1448,0,1
1449,0,1
1450,0,1
1451,1,0
1452,0,1
1453,0,1
1454,0,1
1455,1,0
1456,0,1
1457,1,0
1458,1,0
1459,0,1
1460,0,1
1461,0,1
1462,0,1
1463,1,0
1464,1,0
1465,0,1
1466,1,0
1467,0,1
1468,0,1
1469,0,1
1470,0,1
1471,0,1
1472,0,1
1473,0,1
1474,1,0
1475,1,0
1476,1,0
1477,1,0
1478,1,0
1479,0,1
1480,0,1
1481,0,1
1482,0,1
1483,1,0
1484,0,1
1485,1,0
1486,0,1
1487,1,0
1488,1,0
1489,1,0
1490,0,1
1491,0,1
1492,1,0
1493,1,0
1494,0,1
1495,1,0
1496,0,1
1497,1,0
1498,1,0
1499,0,1
1500,0,1
1501,0,1
1502,0,1
1503,0,1
1504,0,1
1505,1,0
1506,1,0
1507,0,1
1508,1,0
1509,1,0
1510,1,0
1511,1,0
1512,0,1
1513,0,1
1514,0,1
1515,1,0
1516,0,1
1517,0,1
1518,1,0
1519,1,0
1520,0,1
1521,1,0
1522,1,0
1523,1,0
1524,0,0
1525,0,1
1526,1,0
1527,0,1
1528,0,1
1529,0,1
1530,1,0
1531,0,1
1532,1,0
1533,0,1
1534,0,1
1535,0,1
1536,0,1
1537,1,0
1538,0,1
1539,0,1
1540,1,0
1541,0,1
1542,0,1
1543,0,1
1544,0,1
1545,0,1
1546,0,1
1547,0,1
1548,0,1
1549,0,1
1550,1,0
1551,1,0
1552,1,0
1553,0,1
1554,0,1
1555,0,1
1556,1,0
1557,0,1
1558,0,1
1559,1,0
1560,1,0
1561,0,1
1562,0,1
1563,1,0
1564,0,1
1565,0,1
1566,1,0
1567,1,0
1568,1,0
1569,0,1
1570,0,1
1571,0,1
1572,0,1
1573,0,1
1574,0,1
1575,0,1
1576,1,0
1577,0,1
1578,0,1
1579,0,1
1580,1,0
1581,1,0
1582,0,1
1583,0,1
1584,0,1
1585,1,0
1586,1,0
1587,0,1
1588,0,1
1589,1,0
1590,1,0
1591,0,1
1592,1,0
1593,1,0
1594,1,0
1595,1,0
1596,0,1
1597,1,0
1598,1,0
1599,0,1
1600,0,1
1601,0,1
1602,0,1
1603,0,1
1604,0,1
1605,1,0
1606,0,1
1607,0,1
1608,0,1
1609,0,1
1610,0,1
1611,0,1
1612,1,0
1613,1,0
1614,1,0
1615,0,1
1616,1,0
1617,1,0
1618,1,0
1619,1,0
1620,0,1
1621,0,1
1622,0,1
1623,1,0
1624,0,1
1625,0,1
1626,1,0
1627,1,0
1628,0,1
1629,0,1
1630,0,1
1631,0,1
1632,0,1
1633,0,1
1634,0,1
1635,0,1
1636,0,1
1637,1,0
1638,1,0
1639,0,1
1640,0,1
1641,0,1
1642,0,1
1643,1,0
1644,1,0
1645,0,1
1646,0,1
1647,1,0
1648,1,0
1649,0,1
1650,0,1
1651,1,0
1652,0,1
1653,0,1
1654,1,0
1655,1,0
1656,0,1
1657,1,0
1658,0,1
1659,1,0
1660,0,1
1661,1,0
1662,1,0
1663,0,1
1664,0,1
1665,1,0
1666,0,1
1667,0,1
1668,0,1
1669,0,1
1670,0,1
1671,0,1
1672,0,1
1673,0,1
1674,1,0
1675,0,1
1676,0,1
1677,0,1
1678,0,1
1679,0,1
1680,1,0
1681,0,1
1682,1,0
1683,0,1
1684,0,1
1685,0,1
1686,0,1
1687,0,1
1688,0,1
1689,0,1
1690,0,1
1691,0,1
1692,1,0
1693,0,1
1694,1,0
1695,0,1
1696,0,1
1697,1,0
1698,1,0
1699,0,1
1700,1,0
1701,0,1
1702,1,0
1703,0,1
1704,1,0
1705,1,0
1706,1,0
1707,1,0
1708,0,1
1709,0,1
1710,1,0
1711,1,0
1712,1,0
1713,0,1
1714,0,1
1715,1,0
1716,1,0
1717,1,0
1718,0,1
1719,0,1
1720,0,1
1721,0,1
1722,1,0
1723,0,0
1724,1,0
1725,1,0
1726,0,1
1727,0,1
1728,1,0
1729,0,1
1730,0,1
1731,0,1
1732,1,0
1733,0,1
1734,0,1
1735,1,0
1736,1,0
1737,0,1
1738,0,1
1739,1,0
1740,0,1
1741,1,0
1742,0,1
1743,1,0
1744,0,1
1745,0,1
1746,0,1
1747,0,1
1748,0,1
1749,1,0
1750,1,0
1751,1,0
1752,1,0
1753,1,0
1754,1,0
1755,1,0
1756,0,1
1757,0,1
1758,0,1
1759,0,1
1760,0,1
1761,0,1
1762,1,0
1763,0,1
1764,0,1
1765,0,1
1766,1,0
1767,0,1
1768,1,0
1769,1,0
1770,0,1
1771,0,1
1772,1,0
1773,1,0
1774,1,0
1775,1,0
1776,0,1
1777,0,1
1778,0,1
1779,1,0
1780,0,1
1781,0,1
1782,0,1
1783,0,1
1784,0,1
1785,1,0
1786,0,1
1787,1,0
1788,0,1
1789,0,1
1790,1,0
1791,1,0
1792,0,1
1793,1,0
1794,0,1
1795,0,1
1796,0,1
1797,1,0
1798,0,1
1799,1,0
1800,0,1
1801,1,0
1802,0,1
1803,0,1
1804,0,1
1805,1,0
1806,1,0
1807,0,1
1808,1,0
1809,0,1
1810,0,1
1811,0,1
1812,1,0
1813,0,1
1814,0,1
1815,0,1
1816,0,1
1817,1,0
1818,0,1
1819,0,1
1820,0,1
1821,1,0
1822,1,0
1823,0,1
1824,1,0
1825,0,1
1826,0,1
1827,1,0
1828,0,1
1829,0,1
1830,0,1
1831,0,1
1832,0,1
1833,0,1
1834,1,0
1835,1,0
1836,1,0
1837,0,1
1838,1,0
1839,1,0
1840,0,1
1841,1,0
1842,0,1
1843,0,1
1844,0,1
1845,0,1
1846,1,0
1847,0,1
1848,1,0
1849,1,0
1850,0,1
1851,0,1
1852,0,1
1853,1,0
1854,0,1
1855,1,0
1856,0,0
1857,0,1
1858,1,0
1859,0,1
1860,0,1
1861,0,1
1862,0,1
1863,0,1
1864,0,1
1865,1,0
1866,0,1
1867,0,1
1868,0,1
1869,1,0
1870,0,1
1871,0,1
1872,0,1
1873,0,1
1874,0,1
1875,1,0
1876,0,1
1877,0,1
1878,1,0
1879,1,0
1880,0,1
1881,1,0
1882,1,0
1883,0,1
1884,0,1
1885,0,1
1886,1,0
1887,0,1
1888,0,1
1889,0,1
1890,1,0
1891,0,1
1892,0,1
1893,1,0
1894,0,1
1895,0,1
1896,0,1
1897,0,1
1898,0,1
1899,0,1
1900,1,0
1901,1,0
1902,1,0
1903,0,1
1904,0,1
1905,0,1
1906,0,1
1907,0,1
1908,0,1
1909,1,0
1910,0,1
1911,1,0
1912,0,1
1913,0,1
1914,0,1
1915,0,1
1916,1,0
1917,0,1
1918,1,0
1919,1,0
1920,1,0
1921,1,0
1922,0,1
1923,0,1
1924,0,1
1925,1,0
1926,1,0
1927,1,0
1928,1,0
1929,1,0
1930,1,0
1931,0,1
1932,0,1
1933,0,1
1934,0,1
1935,1,0
1936,0,1
1937,0,1
1938,1,0
1939,0,1
1940,1,0
1941,0,1
1942,1,0
1943,0,1
1944,1,0
1945,1,0
1946,0,1
1947,0,1
1948,0,1
1949,1,0
1950,0,1
1951,1,0
1952,0,1
1953,0,1
1954,1,0
1955,0,1
1956,0,1
1957,0,1
1958,1,0
1959,0,1
1960,1,0
1961,1,0
1962,0,1
1963,1,0
1964,0,1
1965,1,0
1966,0,1
1967,0,1
1968,1,0
1969,1,0
1970,1,0
1971,1,0
1972,0,1
1973,0,1
1974,1,0
1975,0,1
1976,1,0
1977,0,1
1978,0,1
1979,0,1
1980,0,1
1981,1,0
1982,1,0
1983,0,1
1984,0,1
1985,1,0
1986,0,1
1987,1,0
1988,1,0
1989,0,1
1990,1,0
1991,0,1
1992,0,1
1993,1,0
1994,0,1
1995,0,1
1996,1,0
1997,1,0
1998,0,1
1999,0,1
2000,0,1
2001,0,1
2002,0,1
2003,1,0
2004,1,0
2005,1,0
2006,0,1
2007,0,1
2008,0,0
2009,1,0
2010,1,0
2011,1,0
2012,0,1
2013,1,0
2014,1,0
2015,1,0
2016,0,1
2017,1,0
2018,0,1
2019,1,0
2020,1,0
2021,1,0
2022,1,0
2023,0,1
2024,1,0
2025,0,1
2026,0,1
2027,0,1
2028,0,1
2029,0,1
2030,1,0
2031,0,1
2032,0,1
2033,1,0
2034,1,0
2035,1,0
2036,0,1
2037,0,1
2038,0,1
2039,1,0
2040,0,1
2041,0,1
2042,0,1
2043,1,0
2044,1,0
2045,0,1
2046,1,0
2047,0,1
2048,1,0
2049,0,1
2050,0,1
2051,1,0
2052,0,1
2053,0,1
2054,0,1
2055,0,1
2056,1,0
2057,0,1
2058,0,1
2059,0,1
2060,0,1
2061,0,1
2062,0,1
2063,1,0
2064,0,1
2065,1,0
2066,0,1
2067,1,0
2068,1,0
2069,0,1
2070,0,1
2071,0,1
2072,0,1
2073,1,0
2074,1,0
2075,1,0
2076,0,1
2077,0,1
2078,0,1
2079,1,0
2080,0,1
2081,1,0
2082,1,0
2083,0,1
2084,0,1
2085,1,0
2086,0,0
2087,1,0
2088,1,0
2089,1,0
2090,0,1
2091,1,0
2092,0,0
2093,0,1
2094,1,0
2095,1,0
2096,0,1
2097,1,0
2098,1,0
2099,0,1
2100,1,0
2101,0,1
2102,0,1
2103,1,0
2104,0,1
2105,0,1
2106,0,1
2107,1,0
2108,0,1
2109,0,1
2110,1,0
2111,1,0
2112,0,1
2113,1,0
2114,0,1
2115,0,1
2116,0,1
2117,1,0
2118,0,1
2119,1,0
2120,1,0
2121,1,0
2122,0,1
2123,0,1
2124,0,0
2125,0,1
2126,1,0
2127,1,0
2128,0,1
2129,1,0
2130,1,0
2131,0,1
2132,0,1
2133,1,0
2134,1,0
2135,0,1
2136,0,1
2137,1,0
2138,0,1
2139,0,0
2140,1,0
2141,1,0
